payment_id,hospital_id,supplier_id,amount,simulation_timestamp,description
6246,24,4,50000.0,2025-04-24 11:52:04.978469,Inventory restock
6247,25,1,99000.0,2025-04-24 11:52:04.980305,Inventory restock
6248,25,1,25000000.0,2025-04-24 11:52:04.982297,Inventory restock
6249,1,1,500000.0,2025-04-24 11:52:04.984262,Inventory restock
6250,2,3,25000.0,2025-04-24 11:52:04.986054,Inventory restock
6251,25,1,6050.0,2025-04-24 11:52:04.987871,Inventory restock
6252,1,1,25000000.0,2025-04-24 11:52:04.989922,Inventory restock
6253,1,9,75000.0,2025-04-24 11:52:04.991808,Inventory restock
6254,2,1,7000.0,2025-04-24 11:52:04.993645,Inventory restock
6255,2,3,500000.0,2025-04-24 11:52:04.995511,Inventory restock
6256,1,9,500000.0,2025-04-24 11:52:04.997504,Inventory restock
6257,1,1,10000.0,2025-04-24 11:52:04.999375,Inventory restock
6258,1,3,500000.0,2025-04-24 11:52:05.001207,Inventory restock
6259,1,1,250000.0,2025-04-24 11:52:05.002999,Inventory restock
6260,2,3,500000.0,2025-04-24 11:52:05.004961,Inventory restock
6261,2,1,100000.0,2025-04-24 11:52:05.006875,Inventory restock
6262,2,8,50000.0,2025-04-24 11:52:05.008789,Inventory restock
6263,2,4,7500.0,2025-04-24 11:52:05.010618,Inventory restock
6264,25,6,10000.0,2025-04-24 11:52:05.012418,Inventory restock
6265,25,4,25000.0,2025-04-24 11:52:05.014429,Inventory restock
6266,2,4,500000.0,2025-04-24 11:52:05.016261,Inventory restock
6267,2,4,500000.0,2025-04-24 11:52:05.018099,Inventory restock
6268,2,4,2000000.0,2025-04-24 11:52:05.020073,Inventory restock
6269,2,1,30000.0,2025-04-24 11:52:05.021929,Inventory restock
6270,2,4,10000.0,2025-04-24 11:52:05.023731,Inventory restock
6271,2,2,2025000.0,2025-04-24 11:52:05.025598,Inventory restock
6272,2,1,50000.0,2025-04-24 11:52:05.027870,Inventory restock
6273,1,8,50000.0,2025-04-24 11:52:05.029731,Inventory restock
6274,1,1,25000.0,2025-04-24 11:52:05.031594,Inventory restock
6275,2,1,5000.0,2025-04-24 11:52:05.033388,Inventory restock
6276,4,8,50000.0,2025-04-24 11:52:05.035254,Inventory restock
6277,4,4,500000.0,2025-04-24 11:52:05.037085,Inventory restock
6278,18,7,25000.0,2025-04-24 11:52:05.038923,Inventory restock
6279,3,3,500000.0,2025-04-24 11:52:05.040780,Inventory restock
6280,3,1,12500.0,2025-04-24 11:52:05.042720,Inventory restock
6281,3,4,202500.0,2025-04-24 11:52:05.044771,Inventory restock
6282,3,1,100000.0,2025-04-24 11:52:05.046834,Inventory restock
6283,3,8,50000.0,2025-04-24 11:52:05.048695,Inventory restock
6284,3,1,5000000.0,2025-04-24 11:52:05.050513,Inventory restock
6285,3,1,25000.0,2025-04-24 11:52:05.052411,Inventory restock
6286,3,1,500000.0,2025-04-24 11:52:05.054235,Inventory restock
6287,3,4,1500.0,2025-04-24 11:52:05.056062,Inventory restock
6288,3,1,5000000.0,2025-04-24 11:52:05.057891,Inventory restock
6289,3,15,500000.0,2025-04-24 11:52:05.059743,Inventory restock
6290,3,7,1000000.0,2025-04-24 11:52:05.061615,Inventory restock
6291,5,1,405000.0,2025-04-24 11:52:05.063495,Inventory restock
6292,5,6,500000.0,2025-04-24 11:52:05.065531,Inventory restock
6293,5,2,500000.0,2025-04-24 11:52:05.067521,Inventory restock
6294,2,1,10000.0,2025-04-24 11:52:05.069300,Inventory restock
6295,3,7,25000.0,2025-04-24 11:52:05.071196,Inventory restock
6296,3,1,500000.0,2025-04-24 11:52:05.072983,Inventory restock
6297,1,3,250000.0,2025-04-24 11:52:05.074887,Inventory restock
6298,3,3,500000.0,2025-04-24 11:52:05.076719,Inventory restock
6299,24,4,500000.0,2025-04-24 11:52:05.078591,Inventory restock
6300,24,4,2000000.0,2025-04-24 11:52:05.080488,Inventory restock
6301,3,4,10000.0,2025-04-24 11:52:05.082328,Inventory restock
6302,24,3,10000.0,2025-04-24 11:52:05.084226,Inventory restock
6303,8,1,100000.0,2025-04-24 11:52:05.086096,Inventory restock
6304,12,3,500000.0,2025-04-24 11:52:05.087934,Inventory restock
6305,19,2,25000.0,2025-04-24 11:52:05.089790,Inventory restock
6306,22,3,100000.0,2025-04-24 11:52:05.091674,Inventory restock
6307,19,1,50000.0,2025-04-24 11:52:05.093571,Inventory restock
6308,21,7,25000.0,2025-04-24 11:52:05.095446,Inventory restock
6309,24,1,25000.0,2025-04-24 11:52:05.097317,Inventory restock
6310,1,3,25000.0,2025-04-24 11:52:05.099145,Inventory restock
6311,1,5,500000.0,2025-04-24 11:52:05.100970,Inventory restock
6312,1,15,500000.0,2025-04-24 11:52:05.102803,Inventory restock
6313,1,1,10000.0,2025-04-24 11:52:05.104630,Inventory restock
6314,1,1,500000.0,2025-04-24 11:52:05.106687,Inventory restock
6315,1,1,100000.0,2025-04-24 11:52:05.108666,Inventory restock
6316,15,1,50000.0,2025-04-24 11:52:05.110530,Inventory restock
6317,21,1,500000.0,2025-04-24 11:52:05.112523,Inventory restock
6318,13,2,3750000.0,2025-04-24 11:52:05.114385,Inventory restock
6319,18,1,12500.0,2025-04-24 11:52:05.116279,Inventory restock
6320,19,1,25000.0,2025-04-24 11:52:05.118240,Inventory restock
6321,8,1,500000.0,2025-04-24 11:52:05.120043,Inventory restock
6322,10,11,2500000.0,2025-04-24 11:52:05.122100,Inventory restock
6323,22,4,500000.0,2025-04-24 11:52:05.123955,Inventory restock
6324,3,11,2500000.0,2025-04-24 11:52:05.125846,Inventory restock
6325,8,7,25000.0,2025-04-24 11:52:05.127725,Inventory restock
6326,11,6,10000000.0,2025-04-24 11:52:05.129576,Inventory restock
6327,15,8,50000.0,2025-04-24 11:52:05.131484,Inventory restock
6328,8,4,10000000.0,2025-04-24 11:52:05.133319,Inventory restock
6329,10,1,100000.0,2025-04-24 11:52:05.135195,Inventory restock
6330,25,3,500000.0,2025-04-24 11:52:05.137029,Inventory restock
6331,11,3,500000.0,2025-04-24 11:52:05.138866,Inventory restock
6332,13,4,10000000.0,2025-04-24 11:52:05.140707,Inventory restock
6333,23,2,500000.0,2025-04-24 11:52:05.142435,Inventory restock
6334,13,2,50000.0,2025-04-24 11:52:05.144302,Inventory restock
6335,20,1,500000.0,2025-04-24 11:52:05.146295,Inventory restock
6336,13,1,500000.0,2025-04-24 11:52:05.148183,Inventory restock
6337,17,2,500000.0,2025-04-24 11:52:05.150020,Inventory restock
6338,18,1,99000.0,2025-04-24 11:52:05.151866,Inventory restock
6339,17,2,500000.0,2025-04-24 11:52:05.153934,Inventory restock
6340,5,2,500000.0,2025-04-24 11:52:05.155747,Inventory restock
6341,10,4,49500.0,2025-04-24 11:52:05.157599,Inventory restock
6342,5,2,500000.0,2025-04-24 11:52:05.159683,Inventory restock
6343,25,11,5000000.0,2025-04-24 11:52:05.161609,Inventory restock
6344,25,1,50000.0,2025-04-24 11:52:05.163490,Inventory restock
6345,25,1,500000.0,2025-04-24 11:52:05.165398,Inventory restock
6346,25,3,5000000.0,2025-04-24 11:52:05.167248,Inventory restock
6347,25,15,500000.0,2025-04-24 11:52:05.169142,Inventory restock
6348,25,4,500000.0,2025-04-24 11:52:05.170982,Inventory restock
6349,25,1,7500.0,2025-04-24 11:52:05.172947,Inventory restock
6350,25,5,250000.0,2025-04-24 11:52:05.174787,Inventory restock
6351,25,3,500000.0,2025-04-24 11:52:05.176644,Inventory restock
6352,25,2,500000.0,2025-04-24 11:52:05.178537,Inventory restock
6353,18,4,7500.0,2025-04-24 11:52:05.180368,Inventory restock
6354,18,3,500000.0,2025-04-24 11:52:05.182253,Inventory restock
6355,18,2,2500000.0,2025-04-24 11:52:05.184105,Inventory restock
6356,18,3,100000.0,2025-04-24 11:52:05.186163,Inventory restock
6357,18,1,250000.0,2025-04-24 11:52:05.188042,Inventory restock
6358,6,5,500000.0,2025-04-24 11:52:05.189886,Inventory restock
6359,14,2,500000.0,2025-04-24 11:52:05.191754,Inventory restock
6360,21,1,49500.0,2025-04-24 11:52:05.193632,Inventory restock
6361,18,3,25000.0,2025-04-24 11:52:05.195679,Inventory restock
6362,5,4,15000.0,2025-04-24 11:52:05.197520,Inventory restock
6363,6,1,30000.0,2025-04-24 11:52:05.199455,Inventory restock
6364,9,1,500000.0,2025-04-24 11:52:05.201260,Inventory restock
6365,23,1,100000.0,2025-04-24 11:52:05.203056,Inventory restock
6366,25,1,30000.0,2025-04-24 11:52:05.204882,Inventory restock
6367,3,3,15000.0,2025-04-24 11:52:05.206705,Inventory restock
6368,3,1,50000.0,2025-04-24 11:52:05.208590,Inventory restock
6369,3,4,500000.0,2025-04-24 11:52:05.210479,Inventory restock
6370,4,6,500000.0,2025-04-24 11:52:05.212389,Inventory restock
6371,4,1,50000.0,2025-04-24 11:52:05.214266,Inventory restock
6372,4,1,10000.0,2025-04-24 11:52:05.216085,Inventory restock
6373,4,1,500000.0,2025-04-24 11:52:05.217934,Inventory restock
6374,4,5,500000.0,2025-04-24 11:52:05.219770,Inventory restock
6375,4,2,500000.0,2025-04-24 11:52:05.221552,Inventory restock
6376,4,4,99000.0,2025-04-24 11:52:05.223547,Inventory restock
6377,4,4,2000000.0,2025-04-24 11:52:05.225575,Inventory restock
6378,4,1,2500000.0,2025-04-24 11:52:05.227423,Inventory restock
6379,4,1,500000.0,2025-04-24 11:52:05.229253,Inventory restock
6380,5,1,500000.0,2025-04-24 11:52:05.231098,Inventory restock
6381,5,4,10000.0,2025-04-24 11:52:05.233005,Inventory restock
6382,5,2,50000.0,2025-04-24 11:52:05.234846,Inventory restock
6383,5,1,500000.0,2025-04-24 11:52:05.236762,Inventory restock
6384,5,4,100000.0,2025-04-24 11:52:05.238636,Inventory restock
6385,5,1,500000.0,2025-04-24 11:52:05.240483,Inventory restock
6386,5,3,100000.0,2025-04-24 11:52:05.242414,Inventory restock
6387,5,1,7425.0,2025-04-24 11:52:05.244321,Inventory restock
6388,5,7,250000.0,2025-04-24 11:52:05.246341,Inventory restock
6389,7,2,50000.0,2025-04-24 11:52:05.248229,Inventory restock
6390,5,3,15000.0,2025-04-24 11:52:05.250079,Inventory restock
6391,5,3,10000.0,2025-04-24 11:52:05.251933,Inventory restock
6392,5,1,500000.0,2025-04-24 11:52:05.253804,Inventory restock
6393,5,2,500000.0,2025-04-24 11:52:05.255771,Inventory restock
6394,5,1,5000.0,2025-04-24 11:52:05.257585,Inventory restock
6395,5,4,10000.0,2025-04-24 11:52:05.259457,Inventory restock
6396,6,6,500000.0,2025-04-24 11:52:05.261338,Inventory restock
6397,6,5,7500000.0,2025-04-24 11:52:05.263358,Inventory restock
6398,6,4,100000.0,2025-04-24 11:52:05.265191,Inventory restock
6399,6,15,500000.0,2025-04-24 11:52:05.267053,Inventory restock
6400,6,5,250000.0,2025-04-24 11:52:05.269034,Inventory restock
6401,6,1,495000.0,2025-04-24 11:52:05.270943,Inventory restock
6402,6,1,25000.0,2025-04-24 11:52:05.273033,Inventory restock
6403,6,3,500000.0,2025-04-24 11:52:05.274872,Inventory restock
6404,6,4,100000.0,2025-04-24 11:52:05.276772,Inventory restock
6405,7,1,5000.0,2025-04-24 11:52:05.278597,Inventory restock
6406,7,4,25000.0,2025-04-24 11:52:05.280414,Inventory restock
6407,7,5,18150.0,2025-04-24 11:52:05.282278,Inventory restock
6408,7,8,50000.0,2025-04-24 11:52:05.284342,Inventory restock
6409,7,4,12100.0,2025-04-24 11:52:05.286197,Inventory restock
6410,7,1,25000.0,2025-04-24 11:52:05.288241,Inventory restock
6411,7,9,500000.0,2025-04-24 11:52:05.290055,Inventory restock
6412,7,1,500000.0,2025-04-24 11:52:05.291879,Inventory restock
6413,7,3,1039500.0,2025-04-24 11:52:05.293725,Inventory restock
6414,7,1,500000.0,2025-04-24 11:52:05.295638,Inventory restock
6415,7,4,10000000.0,2025-04-24 11:52:05.297580,Inventory restock
6416,7,1,500000.0,2025-04-24 11:52:05.299451,Inventory restock
6417,7,5,500000.0,2025-04-24 11:52:05.301609,Inventory restock
6418,7,7,1000000.0,2025-04-24 11:52:05.303453,Inventory restock
6419,7,5,500000.0,2025-04-24 11:52:05.305284,Inventory restock
6420,7,3,500000.0,2025-04-24 11:52:05.307077,Inventory restock
6421,7,4,15000.0,2025-04-24 11:52:05.308927,Inventory restock
6422,7,1,250000.0,2025-04-24 11:52:05.310758,Inventory restock
6423,7,1,25000.0,2025-04-24 11:52:05.312584,Inventory restock
6424,7,2,500000.0,2025-04-24 11:52:05.314387,Inventory restock
6425,7,1,50000.0,2025-04-24 11:52:05.316260,Inventory restock
6426,7,4,500000.0,2025-04-24 11:52:05.318089,Inventory restock
6427,7,1,12150.0,2025-04-24 11:52:05.319963,Inventory restock
6428,7,1,500000.0,2025-04-24 11:52:05.322020,Inventory restock
6429,7,8,40500.0,2025-04-24 11:52:05.323892,Inventory restock
6430,7,1,5000.0,2025-04-24 11:52:05.326120,Inventory restock
6431,8,2,2500.0,2025-04-24 11:52:05.328116,Inventory restock
6432,8,1,25000000.0,2025-04-24 11:52:05.329936,Inventory restock
6433,8,2,3750000.0,2025-04-24 11:52:05.331774,Inventory restock
6434,8,1,25000.0,2025-04-24 11:52:05.333647,Inventory restock
6435,8,7,150000.0,2025-04-24 11:52:05.335486,Inventory restock
6436,8,1,500000.0,2025-04-24 11:52:05.337314,Inventory restock
6437,8,1,500000.0,2025-04-24 11:52:05.339319,Inventory restock
6438,8,1,5000000.0,2025-04-24 11:52:05.341163,Inventory restock
6439,9,5,500000.0,2025-04-24 11:52:05.343040,Inventory restock
6440,8,3,121000.0,2025-04-24 11:52:05.344910,Inventory restock
6441,8,4,500000.0,2025-04-24 11:52:05.346921,Inventory restock
6442,8,5,250000.0,2025-04-24 11:52:05.348773,Inventory restock
6443,8,1,500000.0,2025-04-24 11:52:05.350639,Inventory restock
6444,8,1,250000.0,2025-04-24 11:52:05.352557,Inventory restock
6445,8,3,15000.0,2025-04-24 11:52:05.354351,Inventory restock
6446,8,4,2000000.0,2025-04-24 11:52:05.356217,Inventory restock
6447,9,4,25000.0,2025-04-24 11:52:05.358039,Inventory restock
6448,9,1,25000.0,2025-04-24 11:52:05.359858,Inventory restock
6449,9,1,500000.0,2025-04-24 11:52:05.361701,Inventory restock
6450,9,9,500000.0,2025-04-24 11:52:05.363552,Inventory restock
6451,9,5,7500000.0,2025-04-24 11:52:05.365507,Inventory restock
6452,9,7,150000.0,2025-04-24 11:52:05.367313,Inventory restock
6453,9,3,500000.0,2025-04-24 11:52:05.369217,Inventory restock
6454,9,1,100000.0,2025-04-24 11:52:05.371024,Inventory restock
6455,9,3,7000.0,2025-04-24 11:52:05.372888,Inventory restock
6456,9,3,50000.0,2025-04-24 11:52:05.374725,Inventory restock
6457,9,1,25000.0,2025-04-24 11:52:05.376546,Inventory restock
6458,9,3,10000.0,2025-04-24 11:52:05.378561,Inventory restock
6459,9,1,500000.0,2025-04-24 11:52:05.380447,Inventory restock
6460,9,5,500000.0,2025-04-24 11:52:05.382372,Inventory restock
6461,9,1,500000.0,2025-04-24 11:52:05.384206,Inventory restock
6462,9,11,2500000.0,2025-04-24 11:52:05.386000,Inventory restock
6463,9,1,25000.0,2025-04-24 11:52:05.387814,Inventory restock
6464,10,6,10000.0,2025-04-24 11:52:05.389631,Inventory restock
6465,10,4,25000.0,2025-04-24 11:52:05.391469,Inventory restock
6466,10,1,100000.0,2025-04-24 11:52:05.393364,Inventory restock
6467,10,4,250000.0,2025-04-24 11:52:05.395311,Inventory restock
6468,10,1,500000.0,2025-04-24 11:52:05.397184,Inventory restock
6469,10,5,7500000.0,2025-04-24 11:52:05.399053,Inventory restock
6470,10,1,50000.0,2025-04-24 11:52:05.400850,Inventory restock
6471,10,3,25000.0,2025-04-24 11:52:05.402718,Inventory restock
6472,10,3,100000.0,2025-04-24 11:52:05.404534,Inventory restock
6473,10,1,7500.0,2025-04-24 11:52:05.406377,Inventory restock
6474,10,5,250000.0,2025-04-24 11:52:05.408195,Inventory restock
6475,10,1,10000.0,2025-04-24 11:52:05.410046,Inventory restock
6476,10,1,250000.0,2025-04-24 11:52:05.411891,Inventory restock
6477,10,2,500000.0,2025-04-24 11:52:05.413750,Inventory restock
6478,10,4,2000000.0,2025-04-24 11:52:05.415621,Inventory restock
6479,10,1,500000.0,2025-04-24 11:52:05.417591,Inventory restock
6480,11,1,4950.0,2025-04-24 11:52:05.419477,Inventory restock
6481,11,4,500000.0,2025-04-24 11:52:05.421502,Inventory restock
6482,11,2,500000.0,2025-04-24 11:52:05.423323,Inventory restock
6483,11,1,500000.0,2025-04-24 11:52:05.425217,Inventory restock
6484,11,3,500000.0,2025-04-24 11:52:05.427086,Inventory restock
6485,11,4,10000000.0,2025-04-24 11:52:05.428973,Inventory restock
6486,11,4,100000.0,2025-04-24 11:52:05.430827,Inventory restock
6487,11,1,7500.0,2025-04-24 11:52:05.432672,Inventory restock
6488,11,3,500000.0,2025-04-24 11:52:05.434535,Inventory restock
6489,11,3,50000.0,2025-04-24 11:52:05.436411,Inventory restock
6490,11,9,25000.0,2025-04-24 11:52:05.438268,Inventory restock
6491,11,1,500000.0,2025-04-24 11:52:05.440116,Inventory restock
6492,11,4,100000.0,2025-04-24 11:52:05.442013,Inventory restock
6493,11,4,500000.0,2025-04-24 11:52:05.443835,Inventory restock
6494,11,1,50000.0,2025-04-24 11:52:05.445663,Inventory restock
6495,11,7,250000.0,2025-04-24 11:52:05.447496,Inventory restock
6496,11,1,5000.0,2025-04-24 11:52:05.449365,Inventory restock
6497,12,6,500000.0,2025-04-24 11:52:05.451245,Inventory restock
6498,12,2,500000.0,2025-04-24 11:52:05.453122,Inventory restock
6499,12,3,1039500.0,2025-04-24 11:52:05.454959,Inventory restock
6500,12,3,5000000.0,2025-04-24 11:52:05.456962,Inventory restock
6501,12,5,500000.0,2025-04-24 11:52:05.458845,Inventory restock
6502,12,4,1500.0,2025-04-24 11:52:05.460750,Inventory restock
6503,12,3,7000.0,2025-04-24 11:52:05.462554,Inventory restock
6504,13,3,500000.0,2025-04-24 11:52:05.464341,Inventory restock
6505,12,1,50000.0,2025-04-24 11:52:05.466149,Inventory restock
6506,12,1,250000.0,2025-04-24 11:52:05.468014,Inventory restock
6507,12,1,7000.0,2025-04-24 11:52:05.469795,Inventory restock
6508,12,4,50000.0,2025-04-24 11:52:05.471630,Inventory restock
6509,12,1,500000.0,2025-04-24 11:52:05.473559,Inventory restock
6510,12,2,25000.0,2025-04-24 11:52:05.475400,Inventory restock
6511,12,1,2500000.0,2025-04-24 11:52:05.477288,Inventory restock
6512,13,3,500000.0,2025-04-24 11:52:05.479011,Inventory restock
6513,13,2,500000.0,2025-04-24 11:52:05.480843,Inventory restock
6514,13,1,100000.0,2025-04-24 11:52:05.482745,Inventory restock
6515,13,9,500000.0,2025-04-24 11:52:05.484621,Inventory restock
6516,13,1,10000.0,2025-04-24 11:52:05.486477,Inventory restock
6517,13,5,7500000.0,2025-04-24 11:52:05.488335,Inventory restock
6518,13,3,1039500.0,2025-04-24 11:52:05.490187,Inventory restock
6519,13,5,500000.0,2025-04-24 11:52:05.491994,Inventory restock
6520,13,4,1815.0,2025-04-24 11:52:05.493867,Inventory restock
6521,13,3,100000.0,2025-04-24 11:52:05.496050,Inventory restock
6522,13,1,100000.0,2025-04-24 11:52:05.497904,Inventory restock
6523,13,1,250000.0,2025-04-24 11:52:05.499736,Inventory restock
6524,13,1,6930.0,2025-04-24 11:52:05.501593,Inventory restock
6525,13,1,15000.0,2025-04-24 11:52:05.503663,Inventory restock
6526,13,2,25000.0,2025-04-24 11:52:05.505485,Inventory restock
6527,13,7,250000.0,2025-04-24 11:52:05.507367,Inventory restock
6528,14,3,500000.0,2025-04-24 11:52:05.509201,Inventory restock
6529,14,1,25000.0,2025-04-24 11:52:05.511087,Inventory restock
6530,14,2,50000.0,2025-04-24 11:52:05.512955,Inventory restock
6531,14,1,25000.0,2025-04-24 11:52:05.514830,Inventory restock
6532,14,2,500000.0,2025-04-24 11:52:05.516664,Inventory restock
6533,14,1,500000.0,2025-04-24 11:52:05.518548,Inventory restock
6534,14,5,500000.0,2025-04-24 11:52:05.520442,Inventory restock
6535,14,1,7500.0,2025-04-24 11:52:05.522362,Inventory restock
6536,14,3,500000.0,2025-04-24 11:52:05.524196,Inventory restock
6537,14,1,500000.0,2025-04-24 11:52:05.526048,Inventory restock
6538,14,2,25000.0,2025-04-24 11:52:05.527950,Inventory restock
6539,14,5,500000.0,2025-04-24 11:52:05.529864,Inventory restock
6540,15,3,500000.0,2025-04-24 11:52:05.531726,Inventory restock
6541,15,2,50000.0,2025-04-24 11:52:05.533603,Inventory restock
6542,15,8,50000.0,2025-04-24 11:52:05.535775,Inventory restock
6543,15,1,500000.0,2025-04-24 11:52:05.537615,Inventory restock
6544,15,1,5000.0,2025-04-24 11:52:05.539459,Inventory restock
6545,15,7,150000.0,2025-04-24 11:52:05.541288,Inventory restock
6546,16,1,500000.0,2025-04-24 11:52:05.647768,Inventory restock
6547,16,9,500000.0,2025-04-24 11:52:05.651455,Inventory restock
6548,16,1,500000.0,2025-04-24 11:52:05.653698,Inventory restock
6549,3,3,500000.0,2025-04-24 11:52:05.655745,Inventory restock
6550,3,2,500000.0,2025-04-24 11:52:05.657929,Inventory restock
6551,3,1,7000.0,2025-04-24 11:52:05.659966,Inventory restock
6552,15,7,250000.0,2025-04-24 11:52:05.661977,Inventory restock
6553,16,2,2500.0,2025-04-24 11:52:05.663920,Inventory restock
6554,16,1,25000000.0,2025-04-24 11:52:05.666044,Inventory restock
6555,16,5,7500000.0,2025-04-24 11:52:05.668082,Inventory restock
6556,16,2,500000.0,2025-04-24 11:52:05.669963,Inventory restock
6557,16,6,500000.0,2025-04-24 11:52:05.671904,Inventory restock
6558,16,3,1039500.0,2025-04-24 11:52:05.673886,Inventory restock
6559,3,1,25000.0,2025-04-24 11:52:05.675889,Inventory restock
6560,15,2,500000.0,2025-04-24 11:52:05.678007,Inventory restock
6561,15,4,2000000.0,2025-04-24 11:52:05.679896,Inventory restock
6562,15,1,50000.0,2025-04-24 11:52:05.681822,Inventory restock
6563,15,1,25000.0,2025-04-24 11:52:05.683732,Inventory restock
6564,15,1,30000.0,2025-04-24 11:52:05.685583,Inventory restock
6565,16,1,100000.0,2025-04-24 11:52:05.687409,Inventory restock
6566,16,8,50000.0,2025-04-24 11:52:05.689303,Inventory restock
6567,16,2,3712500.0,2025-04-24 11:52:05.691213,Inventory restock
6568,16,1,100000.0,2025-04-24 11:52:05.693267,Inventory restock
6569,16,1,500000.0,2025-04-24 11:52:05.695086,Inventory restock
6570,16,1,500000.0,2025-04-24 11:52:05.697005,Inventory restock
6571,16,3,5000000.0,2025-04-24 11:52:05.698827,Inventory restock
6572,16,2,2500000.0,2025-04-24 11:52:05.700704,Inventory restock
6573,16,1,10000.0,2025-04-24 11:52:05.702797,Inventory restock
6574,3,4,500000.0,2025-04-24 11:52:05.704664,Inventory restock
6575,17,1,7000.0,2025-04-24 11:52:05.706536,Inventory restock
6576,17,3,250000.0,2025-04-24 11:52:05.708400,Inventory restock
6577,17,1,25000.0,2025-04-24 11:52:05.710465,Inventory restock
6578,17,2,500000.0,2025-04-24 11:52:05.712339,Inventory restock
6579,17,3,500000.0,2025-04-24 11:52:05.714180,Inventory restock
6580,3,1,500000.0,2025-04-24 11:52:05.716084,Inventory restock
6581,15,6,10000000.0,2025-04-24 11:52:05.717924,Inventory restock
6582,4,1,25000.0,2025-04-24 11:52:05.719755,Inventory restock
6583,17,1,5000000.0,2025-04-24 11:52:05.721750,Inventory restock
6584,17,15,500000.0,2025-04-24 11:52:05.723607,Inventory restock
6585,17,4,500000.0,2025-04-24 11:52:05.725517,Inventory restock
6586,17,7,1000000.0,2025-04-24 11:52:05.727418,Inventory restock
6587,17,1,10000.0,2025-04-24 11:52:05.729273,Inventory restock
6588,17,1,50000.0,2025-04-24 11:52:05.731060,Inventory restock
6589,17,1,250000.0,2025-04-24 11:52:05.732928,Inventory restock
6590,18,1,50000.0,2025-04-24 11:52:05.734816,Inventory restock
6591,18,5,495000.0,2025-04-24 11:52:05.736726,Inventory restock
6592,18,1,500000.0,2025-04-24 11:52:05.738778,Inventory restock
6593,18,1,30000.0,2025-04-24 11:52:05.740648,Inventory restock
6594,2,6,10000000.0,2025-04-24 11:52:05.742462,Inventory restock
6595,3,9,75000.0,2025-04-24 11:52:05.744360,Inventory restock
6596,18,9,25000.0,2025-04-24 11:52:05.746240,Inventory restock
6597,18,3,10000.0,2025-04-24 11:52:05.748112,Inventory restock
6598,18,4,100000.0,2025-04-24 11:52:05.749973,Inventory restock
6599,18,1,2500000.0,2025-04-24 11:52:05.751916,Inventory restock
6600,18,4,500000.0,2025-04-24 11:52:05.753798,Inventory restock
6601,18,3,500000.0,2025-04-24 11:52:05.755670,Inventory restock
6602,17,1,5000.0,2025-04-24 11:52:05.757512,Inventory restock
6603,18,1,7500.0,2025-04-24 11:52:05.759365,Inventory restock
6604,1,5,7500000.0,2025-04-24 11:52:05.761259,Inventory restock
6605,3,1,500000.0,2025-04-24 11:52:05.763127,Inventory restock
6606,18,4,10000.0,2025-04-24 11:52:05.765179,Inventory restock
6607,18,1,500000.0,2025-04-24 11:52:05.766976,Inventory restock
6608,8,1,5000000.0,2025-04-24 11:52:05.768818,Inventory restock
6609,12,1,25000.0,2025-04-24 11:52:05.770702,Inventory restock
6610,19,1,4950.0,2025-04-24 11:52:05.772619,Inventory restock
6611,19,1,12500.0,2025-04-24 11:52:05.774710,Inventory restock
6612,19,4,25000.0,2025-04-24 11:52:05.776525,Inventory restock
6613,19,1,100000.0,2025-04-24 11:52:05.778382,Inventory restock
6614,19,4,250000.0,2025-04-24 11:52:05.780247,Inventory restock
6615,18,1,5000.0,2025-04-24 11:52:05.782075,Inventory restock
6616,18,1,500000.0,2025-04-24 11:52:05.783910,Inventory restock
6617,18,8,50000.0,2025-04-24 11:52:05.785770,Inventory restock
6618,19,3,500000.0,2025-04-24 11:52:05.787589,Inventory restock
6619,18,2,25000.0,2025-04-24 11:52:05.789470,Inventory restock
6620,19,4,7500.0,2025-04-24 11:52:05.791291,Inventory restock
6621,1,4,50000.0,2025-04-24 11:52:05.793176,Inventory restock
6622,1,2,25000.0,2025-04-24 11:52:05.795134,Inventory restock
6623,1,1,50000.0,2025-04-24 11:52:05.797016,Inventory restock
6624,20,2,500000.0,2025-04-24 11:52:05.798874,Inventory restock
6625,1,1,15000.0,2025-04-24 11:52:05.800694,Inventory restock
6626,1,4,500000.0,2025-04-24 11:52:05.802633,Inventory restock
6627,20,4,2500000.0,2025-04-24 11:52:05.804824,Inventory restock
6628,20,1,5000000.0,2025-04-24 11:52:05.806597,Inventory restock
6629,20,3,121000.0,2025-04-24 11:52:05.808404,Inventory restock
6630,20,4,500000.0,2025-04-24 11:52:05.810465,Inventory restock
6631,20,7,1000000.0,2025-04-24 11:52:05.812411,Inventory restock
6632,20,1,7500.0,2025-04-24 11:52:05.814302,Inventory restock
6633,20,1,10000.0,2025-04-24 11:52:05.816235,Inventory restock
6634,20,3,500000.0,2025-04-24 11:52:05.818086,Inventory restock
6635,20,4,15000.0,2025-04-24 11:52:05.819947,Inventory restock
6636,20,1,100000.0,2025-04-24 11:52:05.821786,Inventory restock
6637,20,3,7000.0,2025-04-24 11:52:05.823644,Inventory restock
6638,1,2,500000.0,2025-04-24 11:52:05.825513,Inventory restock
6639,1,3,15000.0,2025-04-24 11:52:05.827458,Inventory restock
6640,1,1,500000.0,2025-04-24 11:52:05.829517,Inventory restock
6641,1,1,500000.0,2025-04-24 11:52:05.831599,Inventory restock
6642,1,5,500000.0,2025-04-24 11:52:05.833709,Inventory restock
