order_id,supplier_id,hospital_id,simulation_timestamp,delivery_date,status
8202,,19,2025-04-24 11:52:09.345037,,
8203,,4,2025-04-24 11:52:09.346878,,
8204,,5,2025-04-24 11:52:09.348797,,
8205,,5,2025-04-24 11:52:09.350661,,
8206,,17,2025-04-24 11:52:09.352489,,
8207,,6,2025-04-24 11:52:09.354334,,
8208,,8,2025-04-24 11:52:09.356151,,
8209,,2,2025-04-24 11:52:09.358017,,
8210,,2,2025-04-24 11:52:09.359879,,
8211,,15,2025-04-24 11:52:09.361735,,
8212,,18,2025-04-24 11:52:09.363634,,
8213,,25,2025-04-24 11:52:09.365550,,
8214,,17,2025-04-24 11:52:09.367436,,
8215,,17,2025-04-24 11:52:09.369296,,
8216,,17,2025-04-24 11:52:09.371175,,
8217,,2,2025-04-24 11:52:09.373309,,
8218,,16,2025-04-24 11:52:09.375440,,
8219,,16,2025-04-24 11:52:09.377340,,
8220,,16,2025-04-24 11:52:09.379226,,
8221,,16,2025-04-24 11:52:09.381078,,
8222,,7,2025-04-24 11:52:09.382962,,
8223,,12,2025-04-24 11:52:09.384911,,
8224,,13,2025-04-24 11:52:09.386845,,
8225,,16,2025-04-24 11:52:09.388759,,
8226,,10,2025-04-24 11:52:09.390631,,
8227,,17,2025-04-24 11:52:09.392456,,
8228,,17,2025-04-24 11:52:09.394403,,
8229,,17,2025-04-24 11:52:09.396197,,
8230,,17,2025-04-24 11:52:09.398040,,
8231,,18,2025-04-24 11:52:09.400022,,
8232,,16,2025-04-24 11:52:09.401940,,
8233,,6,2025-04-24 11:52:09.403879,,
8234,,18,2025-04-24 11:52:09.405745,,
8235,,2,2025-04-24 11:52:09.407716,,
8236,,3,2025-04-24 11:52:09.409640,,
8237,,5,2025-04-24 11:52:09.411466,,
8238,,5,2025-04-24 11:52:09.413385,,
8239,,5,2025-04-24 11:52:09.415187,,
8240,,7,2025-04-24 11:52:09.417061,,
8241,,7,2025-04-24 11:52:09.418920,,
8242,,8,2025-04-24 11:52:09.420979,,
8243,,8,2025-04-24 11:52:09.422855,,
8244,,10,2025-04-24 11:52:09.424646,,
8245,,10,2025-04-24 11:52:09.426484,,
8246,,10,2025-04-24 11:52:09.428383,,
8247,,11,2025-04-24 11:52:09.430433,,
8248,,14,2025-04-24 11:52:09.432255,,
8249,,14,2025-04-24 11:52:09.434097,,
8250,,14,2025-04-24 11:52:09.435950,,
8251,,25,2025-04-24 11:52:09.437835,,
8252,,15,2025-04-24 11:52:09.439753,,
8253,,15,2025-04-24 11:52:09.441695,,
8254,,15,2025-04-24 11:52:09.443616,,
8255,,15,2025-04-24 11:52:09.445503,,
8256,,19,2025-04-24 11:52:09.447380,,
8257,,25,2025-04-24 11:52:09.449234,,
8258,,15,2025-04-24 11:52:09.451138,,
8259,,13,2025-04-24 11:52:09.452980,,
8260,,15,2025-04-24 11:52:09.454869,,
8261,,15,2025-04-24 11:52:09.456746,,
8262,,15,2025-04-24 11:52:09.458928,,
8263,,15,2025-04-24 11:52:09.460775,,
8264,,15,2025-04-24 11:52:09.462640,,
8265,,15,2025-04-24 11:52:09.464658,,
8266,,15,2025-04-24 11:52:09.466484,,
8267,,14,2025-04-24 11:52:09.468343,,
8268,,15,2025-04-24 11:52:09.470140,,
8269,,25,2025-04-24 11:52:09.471999,,
8270,,9,2025-04-24 11:52:09.473805,,
8271,,12,2025-04-24 11:52:09.475635,,
8272,,17,2025-04-24 11:52:09.477565,,
8273,,17,2025-04-24 11:52:09.479404,,
8274,,17,2025-04-24 11:52:09.481297,,
8275,,23,2025-04-24 11:52:09.483154,,
8276,,3,2025-04-24 11:52:09.485021,,
8277,,24,2025-04-24 11:52:09.486875,,
8278,,14,2025-04-24 11:52:09.488746,,
8279,,17,2025-04-24 11:52:09.490587,,
8280,,17,2025-04-24 11:52:09.492478,,
8281,,17,2025-04-24 11:52:09.494375,,
8282,,17,2025-04-24 11:52:09.496243,,
8283,,17,2025-04-24 11:52:09.498131,,
8284,,17,2025-04-24 11:52:09.500068,,
8285,,17,2025-04-24 11:52:09.501941,,
8286,,17,2025-04-24 11:52:09.503865,,
8287,,17,2025-04-24 11:52:09.505787,,
8288,,17,2025-04-24 11:52:09.507714,,
8289,,17,2025-04-24 11:52:09.509814,,
8290,,9,2025-04-24 11:52:09.511756,,
8291,,18,2025-04-24 11:52:09.513643,,
8292,,16,2025-04-24 11:52:09.515489,,
8293,,16,2025-04-24 11:52:09.517501,,
8294,,16,2025-04-24 11:52:09.519477,,
8295,,16,2025-04-24 11:52:09.521402,,
8296,,16,2025-04-24 11:52:09.523252,,
8297,,16,2025-04-24 11:52:09.525110,,
8298,,16,2025-04-24 11:52:09.527005,,
8299,,16,2025-04-24 11:52:09.528939,,
8300,,16,2025-04-24 11:52:09.530833,,
8301,,16,2025-04-24 11:52:09.532884,,
8302,,16,2025-04-24 11:52:09.534768,,
8303,,16,2025-04-24 11:52:09.536678,,
8304,,16,2025-04-24 11:52:09.538541,,
8305,,16,2025-04-24 11:52:09.540390,,
8306,,17,2025-04-24 11:52:09.542315,,
8307,,17,2025-04-24 11:52:09.544251,,
8308,,20,2025-04-24 11:52:09.546353,,
8309,,22,2025-04-24 11:52:09.548290,,
8310,,24,2025-04-24 11:52:09.550121,,
8311,,25,2025-04-24 11:52:09.552071,,
8312,,15,2025-04-24 11:52:09.554036,,
8313,,23,2025-04-24 11:52:09.555903,,
8314,,4,2025-04-24 11:52:09.557771,,
8315,,6,2025-04-24 11:52:09.559635,,
8316,,11,2025-04-24 11:52:09.561629,,
8317,,15,2025-04-24 11:52:09.563521,,
8318,,17,2025-04-24 11:52:09.565398,,
8319,,17,2025-04-24 11:52:09.567209,,
8320,,17,2025-04-24 11:52:09.569023,,
8321,,18,2025-04-24 11:52:09.570896,,
8322,,19,2025-04-24 11:52:09.572751,,
8323,,19,2025-04-24 11:52:09.574646,,
8324,,19,2025-04-24 11:52:09.576748,,
8325,,19,2025-04-24 11:52:09.578713,,
8326,,19,2025-04-24 11:52:09.580565,,
8327,,19,2025-04-24 11:52:09.582641,,
8328,,19,2025-04-24 11:52:09.584494,,
8329,,19,2025-04-24 11:52:09.586415,,
8330,,19,2025-04-24 11:52:09.588255,,
8331,,18,2025-04-24 11:52:09.590136,,
8332,,19,2025-04-24 11:52:09.592027,,
8333,,19,2025-04-24 11:52:09.593862,,
8334,,19,2025-04-24 11:52:09.595720,,
8335,,19,2025-04-24 11:52:09.597755,,
8336,,19,2025-04-24 11:52:09.599703,,
8337,,20,2025-04-24 11:52:09.601579,,
8338,,20,2025-04-24 11:52:09.603381,,
8339,,20,2025-04-24 11:52:09.605235,,
8340,,20,2025-04-24 11:52:09.607060,,
8341,,20,2025-04-24 11:52:09.608883,,
8342,,20,2025-04-24 11:52:09.610818,,
8343,,20,2025-04-24 11:52:09.612686,,
8344,,17,2025-04-24 11:52:09.614516,,
8345,,17,2025-04-24 11:52:09.616382,,
8346,,18,2025-04-24 11:52:09.618211,,
8347,,18,2025-04-24 11:52:09.620054,,
8348,,18,2025-04-24 11:52:09.621856,,
8349,,18,2025-04-24 11:52:09.623694,,
8350,,18,2025-04-24 11:52:09.625537,,
8351,,18,2025-04-24 11:52:09.627443,,
8352,,18,2025-04-24 11:52:09.629312,,
8353,,19,2025-04-24 11:52:09.631175,,
8354,,19,2025-04-24 11:52:09.633143,,
8355,,19,2025-04-24 11:52:09.634997,,
8356,,19,2025-04-24 11:52:09.636793,,
8357,,19,2025-04-24 11:52:09.638680,,
8358,,19,2025-04-24 11:52:09.640546,,
8359,,19,2025-04-24 11:52:09.642640,,
8360,,19,2025-04-24 11:52:09.644587,,
8361,,19,2025-04-24 11:52:09.646395,,
8362,,19,2025-04-24 11:52:09.648293,,
8363,,19,2025-04-24 11:52:09.650194,,
8364,,20,2025-04-24 11:52:09.652057,,
8365,,20,2025-04-24 11:52:09.653918,,
8366,,20,2025-04-24 11:52:09.655798,,
8367,,20,2025-04-24 11:52:09.657670,,
8368,,20,2025-04-24 11:52:09.660979,,
8369,,20,2025-04-24 11:52:09.662872,,
8370,,20,2025-04-24 11:52:09.664706,,
8371,,20,2025-04-24 11:52:09.666539,,
8372,,20,2025-04-24 11:52:09.668444,,
8373,,20,2025-04-24 11:52:09.670283,,
8374,,21,2025-04-24 11:52:09.672149,,
8375,,21,2025-04-24 11:52:09.674065,,
8376,,21,2025-04-24 11:52:09.676012,,
8377,,21,2025-04-24 11:52:09.677946,,
8378,,21,2025-04-24 11:52:09.679783,,
8379,,21,2025-04-24 11:52:09.681684,,
8380,,21,2025-04-24 11:52:09.683763,,
8381,,21,2025-04-24 11:52:09.685891,,
8382,,20,2025-04-24 11:52:09.687793,,
8383,,21,2025-04-24 11:52:09.689721,,
8384,,21,2025-04-24 11:52:09.691589,,
8385,,21,2025-04-24 11:52:09.693475,,
8386,,21,2025-04-24 11:52:09.695350,,
8387,,21,2025-04-24 11:52:09.697253,,
8388,,21,2025-04-24 11:52:09.699138,,
8389,,21,2025-04-24 11:52:09.701025,,
8390,,21,2025-04-24 11:52:09.702924,,
8391,,21,2025-04-24 11:52:09.704744,,
8392,,21,2025-04-24 11:52:09.706604,,
8393,,22,2025-04-24 11:52:09.708496,,
8394,,22,2025-04-24 11:52:09.710398,,
8395,,21,2025-04-24 11:52:09.712323,,
8396,,21,2025-04-24 11:52:09.714174,,
8397,,21,2025-04-24 11:52:09.716004,,
8398,,21,2025-04-24 11:52:09.717857,,
8399,,21,2025-04-24 11:52:09.719696,,
8400,,21,2025-04-24 11:52:09.721563,,
8401,,21,2025-04-24 11:52:09.723420,,
8402,,21,2025-04-24 11:52:09.725355,,
8403,,21,2025-04-24 11:52:09.727492,,
8404,,21,2025-04-24 11:52:09.729360,,
8405,,21,2025-04-24 11:52:09.731198,,
8406,,21,2025-04-24 11:52:09.733043,,
8407,,21,2025-04-24 11:52:09.735086,,
8408,,21,2025-04-24 11:52:09.736905,,
8409,,21,2025-04-24 11:52:09.738791,,
8410,,21,2025-04-24 11:52:09.740701,,
8411,,22,2025-04-24 11:52:09.742605,,
8412,,22,2025-04-24 11:52:09.744626,,
8413,,22,2025-04-24 11:52:09.746544,,
8414,,22,2025-04-24 11:52:09.748342,,
8415,,22,2025-04-24 11:52:09.750166,,
8416,,22,2025-04-24 11:52:09.752049,,
8417,,22,2025-04-24 11:52:09.753941,,
8418,,22,2025-04-24 11:52:09.755802,,
8419,,23,2025-04-24 11:52:09.757667,,
8420,,23,2025-04-24 11:52:09.759493,,
8421,,23,2025-04-24 11:52:09.761384,,
8422,,21,2025-04-24 11:52:09.763218,,
8423,,21,2025-04-24 11:52:09.765326,,
8424,,21,2025-04-24 11:52:09.767137,,
8425,,21,2025-04-24 11:52:09.768981,,
8426,,22,2025-04-24 11:52:09.770819,,
8427,,22,2025-04-24 11:52:09.772633,,
8428,,22,2025-04-24 11:52:09.774433,,
8429,,22,2025-04-24 11:52:09.776292,,
8430,,22,2025-04-24 11:52:09.778103,,
8431,,22,2025-04-24 11:52:09.779993,,
8432,,22,2025-04-24 11:52:09.781830,,
8433,,23,2025-04-24 11:52:09.783681,,
8434,,23,2025-04-24 11:52:09.785576,,
8435,,23,2025-04-24 11:52:09.787398,,
8436,,23,2025-04-24 11:52:09.789268,,
8437,,23,2025-04-24 11:52:09.791215,,
8438,,23,2025-04-24 11:52:09.793133,,
8439,,23,2025-04-24 11:52:09.794969,,
8440,,23,2025-04-24 11:52:09.796840,,
8441,,23,2025-04-24 11:52:09.798660,,
8442,,23,2025-04-24 11:52:09.800506,,
8443,,23,2025-04-24 11:52:09.802420,,
8444,,23,2025-04-24 11:52:09.804694,,
8445,,22,2025-04-24 11:52:09.806638,,
8446,,22,2025-04-24 11:52:09.808541,,
8447,,22,2025-04-24 11:52:09.810430,,
8448,,22,2025-04-24 11:52:09.812284,,
8449,,22,2025-04-24 11:52:09.814138,,
8450,,23,2025-04-24 11:52:09.815991,,
8451,,23,2025-04-24 11:52:09.817834,,
8452,,23,2025-04-24 11:52:09.819664,,
8453,,23,2025-04-24 11:52:09.821523,,
8454,,23,2025-04-24 11:52:09.823409,,
8455,,23,2025-04-24 11:52:09.825297,,
8456,,23,2025-04-24 11:52:09.827210,,
8457,,23,2025-04-24 11:52:09.829104,,
8458,,23,2025-04-24 11:52:09.830977,,
8459,,24,2025-04-24 11:52:09.832760,,
8460,,24,2025-04-24 11:52:09.834647,,
8461,,24,2025-04-24 11:52:09.836624,,
8462,,24,2025-04-24 11:52:09.838653,,
8463,,24,2025-04-24 11:52:09.840539,,
8464,,24,2025-04-24 11:52:09.842849,,
8465,,24,2025-04-24 11:52:09.844787,,
8466,,23,2025-04-24 11:52:09.846773,,
8467,,23,2025-04-24 11:52:09.848806,,
8468,,23,2025-04-24 11:52:09.850682,,
8469,,23,2025-04-24 11:52:09.852563,,
8470,,24,2025-04-24 11:52:09.854414,,
8471,,24,2025-04-24 11:52:09.856346,,
8472,,24,2025-04-24 11:52:09.858276,,
8473,,24,2025-04-24 11:52:09.860230,,
8474,,24,2025-04-24 11:52:09.862160,,
8475,,24,2025-04-24 11:52:09.864079,,
8476,,24,2025-04-24 11:52:09.865957,,
8477,,24,2025-04-24 11:52:09.867796,,
8478,,24,2025-04-24 11:52:09.869663,,
8479,,24,2025-04-24 11:52:09.871515,,
8480,,24,2025-04-24 11:52:09.873342,,
8481,,24,2025-04-24 11:52:09.875167,,
8482,,25,2025-04-24 11:52:09.877083,,
8483,,25,2025-04-24 11:52:09.879162,,
8484,,9,2025-04-24 11:52:09.881030,,
8485,,25,2025-04-24 11:52:09.882930,,
8486,,1,2025-04-24 11:52:09.884811,,
8487,,1,2025-04-24 11:52:09.886896,,
8488,,1,2025-04-24 11:52:09.888908,,
8489,,2,2025-04-24 11:52:09.890799,,
8490,,2,2025-04-24 11:52:09.892614,,
8491,,2,2025-04-24 11:52:09.894551,,
8492,,2,2025-04-24 11:52:09.896415,,
8493,,2,2025-04-24 11:52:09.898308,,
8494,,25,2025-04-24 11:52:09.900173,,
8495,,2,2025-04-24 11:52:09.902014,,
8496,,2,2025-04-24 11:52:09.903901,,
8497,,2,2025-04-24 11:52:09.905812,,
8498,,3,2025-04-24 11:52:09.907729,,
8499,,1,2025-04-24 11:52:09.909618,,
8500,,1,2025-04-24 11:52:09.911516,,
8501,,1,2025-04-24 11:52:09.913398,,
8502,,2,2025-04-24 11:52:09.915326,,
8503,,2,2025-04-24 11:52:09.917361,,
8504,,1,2025-04-24 11:52:09.919413,,
8505,,1,2025-04-24 11:52:09.921391,,
8506,,2,2025-04-24 11:52:09.923240,,
8507,,1,2025-04-24 11:52:09.925111,,
8508,,2,2025-04-24 11:52:09.927017,,
8509,,2,2025-04-24 11:52:09.929010,,
8510,,2,2025-04-24 11:52:09.930859,,
8511,,2,2025-04-24 11:52:09.932755,,
8512,,3,2025-04-24 11:52:09.934630,,
8513,,3,2025-04-24 11:52:09.936495,,
8514,,4,2025-04-24 11:52:09.938326,,
8515,,4,2025-04-24 11:52:09.940203,,
8516,,4,2025-04-24 11:52:09.942067,,
8517,,4,2025-04-24 11:52:09.943946,,
8518,,4,2025-04-24 11:52:09.945853,,
8519,,2,2025-04-24 11:52:09.947719,,
8520,,3,2025-04-24 11:52:09.949548,,
8521,,3,2025-04-24 11:52:09.951400,,
8522,,3,2025-04-24 11:52:09.953227,,
8523,,3,2025-04-24 11:52:09.955049,,
8524,,3,2025-04-24 11:52:09.957035,,
8525,,2,2025-04-24 11:52:09.958827,,
8526,,2,2025-04-24 11:52:09.960696,,
8527,,2,2025-04-24 11:52:09.962565,,
8528,,2,2025-04-24 11:52:09.964491,,
8529,,5,2025-04-24 11:52:09.966354,,
8530,,2,2025-04-24 11:52:09.968234,,
8531,,1,2025-04-24 11:52:09.970096,,
8532,,2,2025-04-24 11:52:09.971947,,
8533,,2,2025-04-24 11:52:09.973779,,
8534,,2,2025-04-24 11:52:09.975701,,
8535,,3,2025-04-24 11:52:09.977625,,
8536,,3,2025-04-24 11:52:09.979517,,
8537,,3,2025-04-24 11:52:09.981339,,
8538,,3,2025-04-24 11:52:09.983213,,
8539,,3,2025-04-24 11:52:09.985021,,
8540,,5,2025-04-24 11:52:09.986848,,
8541,,5,2025-04-24 11:52:09.988694,,
8542,,5,2025-04-24 11:52:09.990539,,
8543,,2,2025-04-24 11:52:09.992448,,
8544,,2,2025-04-24 11:52:09.994592,,
8545,,2,2025-04-24 11:52:09.996698,,
8546,,3,2025-04-24 11:52:09.998607,,
8547,,3,2025-04-24 11:52:10.000526,,
8548,,1,2025-04-24 11:52:10.002498,,
8549,,2,2025-04-24 11:52:10.004294,,
8550,,4,2025-04-24 11:52:10.006230,,
8551,,3,2025-04-24 11:52:10.008129,,
8552,,5,2025-04-24 11:52:10.009983,,
8553,,1,2025-04-24 11:52:10.011885,,
8554,,24,2025-04-24 11:52:10.013756,,
8555,,24,2025-04-24 11:52:10.015636,,
8556,,24,2025-04-24 11:52:10.017615,,
8557,,24,2025-04-24 11:52:10.019474,,
8558,,24,2025-04-24 11:52:10.021352,,
8559,,24,2025-04-24 11:52:10.023168,,
8560,,24,2025-04-24 11:52:10.025032,,
8561,,6,2025-04-24 11:52:10.027196,,
8562,,4,2025-04-24 11:52:10.029115,,
8563,,6,2025-04-24 11:52:10.031146,,
8564,,15,2025-04-24 11:52:10.033032,,
8565,,22,2025-04-24 11:52:10.034881,,
8566,,1,2025-04-24 11:52:10.036753,,
8567,,3,2025-04-24 11:52:10.038959,,
8568,,24,2025-04-24 11:52:10.040839,,
8569,,4,2025-04-24 11:52:10.042779,,
8570,,10,2025-04-24 11:52:10.044715,,
8571,,21,2025-04-24 11:52:10.046563,,
8572,,24,2025-04-24 11:52:10.048398,,
8573,,12,2025-04-24 11:52:10.050184,,
8574,,13,2025-04-24 11:52:10.052063,,
8575,,1,2025-04-24 11:52:10.054094,,
8576,,1,2025-04-24 11:52:10.055974,,
8577,,1,2025-04-24 11:52:10.057927,,
8578,,1,2025-04-24 11:52:10.060178,,
8579,,1,2025-04-24 11:52:10.062104,,
8580,,1,2025-04-24 11:52:10.064030,,
8581,,10,2025-04-24 11:52:10.065921,,
8582,,19,2025-04-24 11:52:10.067833,,
8583,,1,2025-04-24 11:52:10.069709,,
8584,,1,2025-04-24 11:52:10.071585,,
8585,,1,2025-04-24 11:52:10.073454,,
8586,,12,2025-04-24 11:52:10.075286,,
8587,,4,2025-04-24 11:52:10.077209,,
8588,,6,2025-04-24 11:52:10.079214,,
8589,,9,2025-04-24 11:52:10.081095,,
8590,,11,2025-04-24 11:52:10.082886,,
8591,,14,2025-04-24 11:52:10.084765,,
8592,,22,2025-04-24 11:52:10.086723,,
8593,,24,2025-04-24 11:52:10.088631,,
8594,,1,2025-04-24 11:52:10.090595,,
8595,,1,2025-04-24 11:52:10.092506,,
8596,,18,2025-04-24 11:52:10.094445,,
8597,,19,2025-04-24 11:52:10.096309,,
8598,,3,2025-04-24 11:52:10.098250,,
8599,,18,2025-04-24 11:52:10.100093,,
8600,,9,2025-04-24 11:52:10.101977,,
8601,,4,2025-04-24 11:52:10.103882,,
8602,,8,2025-04-24 11:52:10.105754,,
8603,,11,2025-04-24 11:52:10.107633,,
8604,,14,2025-04-24 11:52:10.109495,,
8605,,18,2025-04-24 11:52:10.111355,,
8606,,4,2025-04-24 11:52:10.113275,,
8607,,16,2025-04-24 11:52:10.115199,,
8608,,11,2025-04-24 11:52:10.117037,,
8609,,23,2025-04-24 11:52:10.119035,,
8610,,6,2025-04-24 11:52:10.120827,,
8611,,9,2025-04-24 11:52:10.122749,,
8612,,19,2025-04-24 11:52:10.124591,,
8613,,23,2025-04-24 11:52:10.126496,,
8614,,9,2025-04-24 11:52:10.128334,,
8615,,4,2025-04-24 11:52:10.130216,,
8616,,18,2025-04-24 11:52:10.132082,,
8617,,22,2025-04-24 11:52:10.133975,,
8618,,25,2025-04-24 11:52:10.135890,,
8619,,6,2025-04-24 11:52:10.137738,,
8620,,6,2025-04-24 11:52:10.139675,,
8621,,10,2025-04-24 11:52:10.141514,,
8622,,14,2025-04-24 11:52:10.143428,,
8623,,17,2025-04-24 11:52:10.145288,,
8624,,17,2025-04-24 11:52:10.147160,,
8625,,16,2025-04-24 11:52:10.149045,,
8626,,22,2025-04-24 11:52:10.150964,,
8627,,23,2025-04-24 11:52:10.152856,,
8628,,25,2025-04-24 11:52:10.154767,,
8629,,7,2025-04-24 11:52:10.156645,,
8630,,14,2025-04-24 11:52:10.158503,,
8631,,15,2025-04-24 11:52:10.160610,,
8632,,20,2025-04-24 11:52:10.162530,,
8633,,21,2025-04-24 11:52:10.164604,,
8634,,25,2025-04-24 11:52:10.166480,,
8635,,14,2025-04-24 11:52:10.168398,,
8636,,12,2025-04-24 11:52:10.170261,,
8637,,9,2025-04-24 11:52:10.172114,,
8638,,12,2025-04-24 11:52:10.173968,,
8639,,12,2025-04-24 11:52:10.175820,,
8640,,23,2025-04-24 11:52:10.177776,,
8641,,20,2025-04-24 11:52:10.179651,,
8642,,17,2025-04-24 11:52:10.181539,,
8643,,5,2025-04-24 11:52:10.183415,,
8644,,21,2025-04-24 11:52:10.185276,,
8645,,25,2025-04-24 11:52:10.187092,,
8646,,25,2025-04-24 11:52:10.188980,,
8647,,25,2025-04-24 11:52:10.190898,,
8648,,25,2025-04-24 11:52:10.192727,,
8649,,25,2025-04-24 11:52:10.194607,,
8650,,25,2025-04-24 11:52:10.196435,,
8651,,17,2025-04-24 11:52:10.198601,,
8652,,12,2025-04-24 11:52:10.200500,,
8653,,22,2025-04-24 11:52:10.202431,,
8654,,25,2025-04-24 11:52:10.204336,,
8655,,10,2025-04-24 11:52:10.206318,,
8656,,13,2025-04-24 11:52:10.208213,,
8657,,7,2025-04-24 11:52:10.210044,,
8658,,22,2025-04-24 11:52:10.211926,,
8659,,25,2025-04-24 11:52:10.213873,,
8660,,25,2025-04-24 11:52:10.215736,,
8661,,25,2025-04-24 11:52:10.217675,,
8662,,25,2025-04-24 11:52:10.219536,,
8663,,25,2025-04-24 11:52:10.221470,,
8664,,25,2025-04-24 11:52:10.223381,,
8665,,25,2025-04-24 11:52:10.225271,,
8666,,25,2025-04-24 11:52:10.227287,,
8667,,25,2025-04-24 11:52:10.229180,,
8668,,25,2025-04-24 11:52:10.231026,,
8669,,25,2025-04-24 11:52:10.233001,,
8670,,25,2025-04-24 11:52:10.235003,,
8671,,25,2025-04-24 11:52:10.236907,,
8672,,25,2025-04-24 11:52:10.238949,,
8673,,18,2025-04-24 11:52:10.240810,,
8674,,18,2025-04-24 11:52:10.242673,,
8675,,18,2025-04-24 11:52:10.244610,,
8676,,18,2025-04-24 11:52:10.246491,,
8677,,25,2025-04-24 11:52:10.248699,,
8678,,20,2025-04-24 11:52:10.250705,,
8679,,23,2025-04-24 11:52:10.252781,,
8680,,4,2025-04-24 11:52:10.254625,,
8681,,18,2025-04-24 11:52:10.256495,,
8682,,18,2025-04-24 11:52:10.258356,,
8683,,25,2025-04-24 11:52:10.260156,,
8684,,15,2025-04-24 11:52:10.262029,,
8685,,3,2025-04-24 11:52:10.263879,,
8686,,3,2025-04-24 11:52:10.265769,,
8687,,3,2025-04-24 11:52:10.267622,,
8688,,3,2025-04-24 11:52:10.269473,,
8689,,3,2025-04-24 11:52:10.271346,,
8690,,4,2025-04-24 11:52:10.273208,,
8691,,4,2025-04-24 11:52:10.275043,,
8692,,4,2025-04-24 11:52:10.277098,,
8693,,4,2025-04-24 11:52:10.278973,,
8694,,4,2025-04-24 11:52:10.280789,,
8695,,4,2025-04-24 11:52:10.282627,,
8696,,4,2025-04-24 11:52:10.284474,,
8697,,4,2025-04-24 11:52:10.286308,,
8698,,4,2025-04-24 11:52:10.288176,,
8699,,4,2025-04-24 11:52:10.290020,,
8700,,4,2025-04-24 11:52:10.291848,,
8701,,4,2025-04-24 11:52:10.293725,,
8702,,4,2025-04-24 11:52:10.295531,,
8703,,4,2025-04-24 11:52:10.297345,,
8704,,4,2025-04-24 11:52:10.299157,,
8705,,4,2025-04-24 11:52:10.301019,,
8706,,4,2025-04-24 11:52:10.302862,,
8707,,4,2025-04-24 11:52:10.304990,,
8708,,4,2025-04-24 11:52:10.306884,,
8709,,4,2025-04-24 11:52:10.308779,,
8710,,4,2025-04-24 11:52:10.310703,,
8711,,4,2025-04-24 11:52:10.312585,,
8712,,4,2025-04-24 11:52:10.314471,,
8713,,4,2025-04-24 11:52:10.316495,,
8714,,5,2025-04-24 11:52:10.318373,,
8715,,5,2025-04-24 11:52:10.320229,,
8716,,5,2025-04-24 11:52:10.322092,,
8717,,4,2025-04-24 11:52:10.324330,,
8718,,4,2025-04-24 11:52:10.326178,,
8719,,4,2025-04-24 11:52:10.328031,,
8720,,4,2025-04-24 11:52:10.329888,,
8721,,4,2025-04-24 11:52:10.331746,,
8722,,4,2025-04-24 11:52:10.333637,,
8723,,5,2025-04-24 11:52:10.335513,,
8724,,5,2025-04-24 11:52:10.337388,,
8725,,5,2025-04-24 11:52:10.339259,,
8726,,5,2025-04-24 11:52:10.341133,,
8727,,5,2025-04-24 11:52:10.343005,,
8728,,5,2025-04-24 11:52:10.345043,,
8729,,6,2025-04-24 11:52:10.346904,,
8730,,6,2025-04-24 11:52:10.348792,,
8731,,6,2025-04-24 11:52:10.350731,,
8732,,6,2025-04-24 11:52:10.352771,,
8733,,6,2025-04-24 11:52:10.354823,,
8734,,6,2025-04-24 11:52:10.356860,,
8735,,6,2025-04-24 11:52:10.358896,,
8736,,6,2025-04-24 11:52:10.360920,,
8737,,6,2025-04-24 11:52:10.363014,,
8738,,4,2025-04-24 11:52:10.364952,,
8739,,4,2025-04-24 11:52:10.366885,,
8740,,4,2025-04-24 11:52:10.368829,,
8741,,7,2025-04-24 11:52:10.370751,,
8742,,6,2025-04-24 11:52:10.372731,,
8743,,6,2025-04-24 11:52:10.374696,,
8744,,6,2025-04-24 11:52:10.376689,,
8745,,6,2025-04-24 11:52:10.378692,,
8746,,5,2025-04-24 11:52:10.380651,,
8747,,5,2025-04-24 11:52:10.382601,,
8748,,5,2025-04-24 11:52:10.384571,,
8749,,5,2025-04-24 11:52:10.386489,,
8750,,6,2025-04-24 11:52:10.388417,,
8751,,6,2025-04-24 11:52:10.390334,,
8752,,6,2025-04-24 11:52:10.392274,,
8753,,6,2025-04-24 11:52:10.394226,,
8754,,6,2025-04-24 11:52:10.396490,,
8755,,6,2025-04-24 11:52:10.398498,,
8756,,6,2025-04-24 11:52:10.400438,,
8757,,6,2025-04-24 11:52:10.402362,,
8758,,6,2025-04-24 11:52:10.404348,,
8759,,6,2025-04-24 11:52:10.407229,,
8760,,6,2025-04-24 11:52:10.409204,,
8761,,6,2025-04-24 11:52:10.411406,,
8762,,6,2025-04-24 11:52:10.413352,,
8763,,7,2025-04-24 11:52:10.415314,,
8764,,7,2025-04-24 11:52:10.417254,,
8765,,7,2025-04-24 11:52:10.419260,,
8766,,7,2025-04-24 11:52:10.421242,,
8767,,6,2025-04-24 11:52:10.423395,,
8768,,6,2025-04-24 11:52:10.425354,,
8769,,6,2025-04-24 11:52:10.427324,,
8770,,6,2025-04-24 11:52:10.429349,,
8771,,7,2025-04-24 11:52:10.431340,,
8772,,7,2025-04-24 11:52:10.433301,,
8773,,7,2025-04-24 11:52:10.435272,,
8774,,7,2025-04-24 11:52:10.437398,,
8775,,7,2025-04-24 11:52:10.439390,,
8776,,7,2025-04-24 11:52:10.441363,,
8777,,7,2025-04-24 11:52:10.443338,,
8778,,7,2025-04-24 11:52:10.445329,,
8779,,7,2025-04-24 11:52:10.447294,,
8780,,7,2025-04-24 11:52:10.449283,,
8781,,6,2025-04-24 11:52:10.451254,,
8782,,7,2025-04-24 11:52:10.453228,,
